   2.7300254276   2.7300254276   0.0000000000
   0.0000000000   2.7300254276   2.7300254276
   2.7300254276   0.0000000000   2.7300254276
         8
  3.553519114192540E-002  3.553519114513725E-002  3.553519114762140E-002
  3.553519115081525E-002  3.553519115501277E-002 -0.106605573451127     
 -0.106605573446717       3.553519114734809E-002  3.553519115128437E-002
  3.553519115378456E-002 -0.106605573449697       3.553519114904610E-002
  0.335439688899884       0.335439688900151       0.335439688901376     
  0.335439688899707       0.335439688901255      -6.319066701901299E-003
 -6.319066701618081E-003  0.335439688899961       0.335439688901489     
  0.335439688901840      -6.319066701720860E-003  0.335439688898820     
